,budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,date,revenue,runtime,title,vote_average,vote_count,actor,director
1223,40000000,Comedy|Drama,10385,sister sister relationship|cheating|amnesia|crisis line|telephone|loss of wife|ex-wife|woman director,en,3.4155339999999996,Laurence Mark Productions|Columbia Pictures Corporation|Global Entertainment Productions GmbH & Company Medien KG|Nora Ephron Productions,Germany|United States of America,2000-02-16,36037909,94.0,Hanging Up,5.0,40,Eve Mozell Marks|Georgia Mozell|Maddy Mozell|Lou Mozell|Joe Marks|Dr. Omar Kunundar|Ogmed Kunundar|Pat Mozell|Angie|Dr. Kelly|Libby|Esther|Kim|Madge Turner|Nixon Library Representative|Victoria|Nurse at Mesh Window|Gay Man|Gay Man|Six Year Old Eve|Young Lou|Four Year Old Jesse|Mother at Party,Diane Keaton
1224,47000000,Horror|Mystery,55779,premonition|death by accident|crash|end is here|duringcreditsstinger|3d,en,38.555482,New Line Cinema|Practical Pictures|Parallel Zide,United States of America,2011-08-12,157887643,92.0,Final Destination 5,5.9,866,Molly|Sam|Peter Friedkin|Candice Hooper|Olivia Castle|Isaac|Nathan|Dennis|Agent Block|Bludworth|Roy,Steven Quale
1225,0,Comedy|Crime|Romance,10154,new york|marriage proposal|fbi|mafia boss|mafia,en,6.786117,Castle Rock Entertainment|Warner Bros.,United Kingdom|United States of America,1999-08-16,0,102.0,Mickey Blue Eyes,5.3,140,Michael Felgate|Frank Vitale|Gina Vitale|Vito Graziosi|Philip Cromwell|Vinnie D'Agostino|FBI Agent Bob Connell|Carol the Photographer|Angel|Ritchie Vitale|Al|FBI Agent Lewis|Johnny Graziosi|Sante,Kelly Makin
1226,40000000,Drama|Romance,10647,child's point of view|candlelight vigil|good deed|exotic dancer|schoolteacher|extra credit assignment|disfigurement|junior high school|burn injury|woman director,en,24.313684,Bel Air Entertainment|Warner Bros.,United States of America,2000-10-12,55707411,122.0,Pay It Forward,7.0,432,Eugene Simonet|Arlene McKinney|Trevor McKinney|Chris Chandler|Jerry|Ricky McKinney|Grace|Sidney Parker|Mr. Thorsen|Woman on Bridge|Adam|Bonnie|Michelle|Nurse|Thorsen's Daughter|News Stand Guy,Mimi Leder
1227,30000000,Comedy|Drama|Romance,11431,baseball|fanatic|relationship problems|sport|teacher|red sox|fenway park,en,9.965073,Fox 2000 Pictures|Wildgaze Films|Alan Greenspan Productions|Mars Media Beteiligungs|Flower Films (II)|ELC Productions Ltd.,Germany|United States of America,2005-04-06,50451307,103.0,Fever Pitch,5.9,182,Lindsey Meeks|Ben Wrightman|Ben - 1980|Al|Viv|Waiter|Molly|Sarah|Robin|Maureen Meeks|Lana|Ryan|Troy|Chris|Tammy|Charlene|Casey|Christie|Uncle Carl|Reporter at Spring Training|Artie|Theresa|Doug Meeks|Kevin|Gerard|Steve|Ezra|Spin Instructor|Himself|Himself (uncredited),Bobby Farrelly|Peter Farrelly
1228,40000000,Comedy,8457,prison|jealousy|homeless person|beach|parents kids relationship|fight|bodyguard|protection|nerd|high school|substitute teacher|campus|teacher|principal|celebration|school bus|aftercreditsstinger|school life|teachers and students,en,15.055732,Paramount Pictures|Apatow Productions,United States of America,2008-03-20,0,102.0,Drillbit Taylor,5.5,275,Drillbit Taylor|Lisa|Ronnie|Emmit|Wade|Filkins|Ryan|Chuck|Nick|Dolores|Barbara|Frightened Dad|Not for Pot Driver|Attractive Woman Driver|Ronnie's Mom|Dean|Bus Driver|Cute Girl on Stairs|Don|Jim|High School Juliet|Filkins' Mom|Hot Girl|Brooke|Hallway Girl|Filkins' Buddy|Another Kid|Male Police Officer on Bluff|Female Police Officer on Bluff|Male Teacher|Photography Teacher|Bernie|Stump|Homeless Man|Café Manager|Hendrix Kid|Principal Doppler|Bikini Girl|Bikini Girl|Older Man|Coffee Computer Guy,Steven Brill
1229,0,Comedy|Western,188161,gunslinger|farmer|wild west|laxative,en,32.808675,Media Rights Capital|Fuzzy Door Productions|Bluegrass Films|RGB Media,United States of America,2014-05-22,0,116.0,A Million Ways to Die in the West,5.8,1468,Albert Stark|Anna|Clinch|Louise|Foy|Edward|Ruth|George Stark|Cochise|Old Prospector|Lewis|Ben|Sheriff / Narrator|Charlie Blanche|Millie|Dan|Pastor Wilson|Doctor Harper|Marcus Thornton|Snake Oil Salesman|Doc Brown (Uncredited)|Abraham Lincoln|Cowboy at Fair|Dandy #1|Dandy #2|Vendor|Cowboay Ardy|Guy at Fair|Other Apache|Angry Cowboy|Elsie Stark|Cowboy at Table|Pastor's Son|Dirty Cowboy|6 year old Albert|Photographer|Teacher|Cowboy #1|Ruth's Cowboy Client|Other Cowboy|12 Year Old Albert|Female Passenger|Django (uncredited)|Random Cowboy (uncredited),Seth MacFarlane
1230,25000000,Adventure|Fantasy|Action|Thriller|Science Fiction,8850,new york|atomic bomb|ladykiller|hypnosis|superhero|based on comic book|radio series|invisibility|the shadow,en,8.178203,Universal Pictures,United States of America,1994-07-01,48063435,108.0,The Shadow,5.4,138,Lamont Cranston/The Shadow|Shiwan Khan|Margo Lane|Moe Shrevnitz|Dr. Reinhardt Lane|Farley Claymore|Wainwright Barth|Dr. Tam|Tulku|Li Peng|Isaac Newboldt|Duke Rollins|Berger|Doctor|Nelson|Taxi Driver|Maxie|Tibetan Driver|Tibetan Passenger|Marine Guard|Marine Guard|Sailor|Mrs. Tam|Mongol,Russell Mulcahy
1231,40000000,Drama,64685,based on novel|autism|key|scavenger hunt|death of father|young boy|new york city|tambourine|lock|grieving|post 9/11,en,31.066874,Paramount Pictures|Scott Rudin Productions|Warner Bros.,United States of America,2011-12-24,55247881,129.0,Extremely Loud & Incredibly Close,6.9,708,Oskar Schell|Thomas Schell|Linda Schell|The Renter|Stan the Doorman|Abby Black|William Black|Oskar's Grandmother|Hazelle Black|Hector Black|Walt the Locksmith|Minister|Homeless Man|Deli Waiter|Schoolboy|Boris Black|Astrid Black|Aurelia Black|Elaine Black|Malachi Black|Locksmith Customer,Stephen Daldry
1232,40000000,Comedy|Drama|Romance,38357,work ethic|tv morning show|tv reporter,en,22.491388,Bad Robot|Goldcrest Pictures,United States of America,2010-01-12,58785180,102.0,Morning Glory,6.1,412,Becky Fuller|Mike Pomeroy|Adam Bennett|Jerry Barnes|Colleen Peck|Himself|Day Break Producer #3|First Date|Anna|Sam|Louanne|Ralph|Channel 9 Director|Oscar|Becky's Mom|Paul McVee,Roger Michell
1233,40000000,Drama,10060,loss of mother|attempted murder|career|musical|rapper|drug,en,12.885985,Paramount Pictures|MTV Films|Cent Productions Inc.,United States of America,2005-11-09,46442528,117.0,Get Rich or Die Tryin',6.3,186,Marcus|Charlene|Majestic|Keryl|Bama|Grandma|Antwan|Justice|Young Marcus|Grandpa|Levar|Junebug|Katrina|Odell|Marcus' Relative|Uncle Deuce|Uncle Ray|Marcus' Relative|Marcus' Relative|Marcus' Relative|Security Guard,Jim Sheridan
1234,40000000,Crime|Action|Adventure,11398,china|chinese woman|secret agent|conspiracy of murder|united nations,en,7.832337,Amen Ra Films|Franchise Pictures|Warner Bros.|Morgan Creek Productions,Canada|United States of America,2000-08-23,30199105,117.0,The Art of War,5.6,135,Neil Shaw|Douglas Thomas|Frank Capella|Eleanor Hooks|Robert Bly|David Chan|Julia Fang,Christian Duguay
1235,40000000,Drama|Romance,1833,gay|sex|aids|musical|hiv|based on play|african american|rock opera|missing person|hiv positive|home movie|mugging|telephone call  |lower east side,en,10.433667,Columbia Pictures|1492 Pictures|Revolution Studios,United States of America,2005-11-23,31670620,135.0,Rent,6.7,155,Mark Cohen|Roger Davis|Mimi Marquez|Tom Collins|Angel Dumott Schunard|Maurenn Johnson|Joanne Jefferson|Benjamin Coffin III|Steve|Paul|Alexi Darling|Mr. Jefferson|Mrs. Jefferson,Chris Columbus
1236,40000000,Drama|Horror|Thriller|Crime,10391,sister sister relationship|autism|mephisto|satanism|ersatz,en,3.3219489999999996,Paramount Pictures|Icon Entertainment International|Munich Film Partners & Company (MFP) BTC Productions,United States of America,2000-08-11,0,107.0,Bless the Child,4.9,71,Maggie O'Connor|Jenna|Cody|Eric Stark|Cheri Post|Agemt John Travis|Det. Frank Bugatti|Sister Rosa|Dahnya|Stuart|Maria|Reverend Grissom|Sister Joseph|New Dawn Kid at Van|New Dawn Kid,Chuck Russell
1237,75000000,Comedy,8970,new york|travel|misfortune,en,4.842626,Paramount Pictures|Cherry Alley Productions,United States of America,1999-04-02,29000000,90.0,The Out-of-Towners,5.0,45,Henry Clark|Nancy Clark|Mr. Mersault|Greg|Susan Clark|Janitor on Train|Andrew Lloyd Webber|Sheena|Dr. Faber|Woman in Bathroom|Airline Representative,Sam Weisman
1238,40000000,Fantasy|Horror|Science Fiction,9306,monster|experiment|island|mutation|genetics|hybrid|remake|h. g. wells,en,13.210898,New Line Cinema,United States of America,1996-08-23,49627779,96.0,The Island of Dr. Moreau,4.6,147,Dr. Moreau|Montgomery|Edward Douglas|Aissa|Hyena-Swine|Azazello|Majai|Assassimon|Lo-Mai|Sayer of the Law|M'Ling|Kiril|Waggdi|Boar Man|Bison Man|Fox Lady|Melting bulldog,John Frankenheimer|Richard Stanley
1239,40000000,Action|Adventure|Drama,11370,loss of family|queen|power|power takeover|kingdom|royalty|musketeer|murder hunt,en,3.296933,"Crystal Sky Worldwide|MDP Worldwide|ApolloMedia Distribution|Carousel Picture Company, The|Signature Entertainment|Luxembourg Film Fund|D'Artagnan Productions Limited|Q&Q Medien GmbH",United Kingdom|United States of America|Germany|Luxembourg,2001-09-07,27053815,104.0,The Musketeer,5.2,56,"The Queen|Francesca Bonacieux|Cardinal Richelieu|Febre the Man in Black|D'Artagnan|Bonacieux|King Louis XIII|Rochefort, Richelieu Henchman|Aramis|Porthos|Athos|Lord Buckingham|Treville, Head of the Musketeers|Planchet|Madame Lacross",Peter Hyams
1240,35000000,Drama,12184,england|sister sister relationship|queen|kingdom|henry viii,en,22.939557,Columbia Pictures|Scott Rudin Productions|BBC Films|Ruby Films|Relativity Media|Focus Features,United Kingdom|United States of America,2008-02-28,0,115.0,The Other Boleyn Girl,6.4,477,Anne Boleyn|Mary Boleyn|Henry Tudor|George Boleyn|Lady Elizabeth Boleyn|Sir Thomas Boleyn|Thomas Howard - Duke of Norfolk|Katherine of Aragon|William Stafford|William Carey|Henry Percy|Jane Parker|Francis Weston|Brandon|Thomas Cromwell|Physician|Lady in Waiting|King's Messenger|Jane Seymour|Rider|Midwife|Maid|Young Elizabeth|Young Anne|Mary Talbot|Archbishop Cranmer|Young Henry|Mary Tudor,Justin Chadwick
1241,40000000,Drama|Romance,1921,workaholic|dogsitter,en,19.372805,Bel Air Entertainment|Warner Bros.,United States of America,2001-02-16,65754228,119.0,Sweet November,6.4,278,"Nelson|Sara|Chaz|Vince|Angelica|Brandon|Edgar Price|Raeford Dunne|Abner|Manny|Beatrice|Burly Man|Homeless Person|Rachel, Coffee Shop Waitress|Bald Man",Pat O'Connor
1242,40000000,Horror,1683,river|miracle|bible|louisiana|frog|grasshopper|faith,en,13.445697000000001,Village Roadshow Pictures|Dark Castle Entertainment|Warner Bros.|Eyetronics|Chime Films,United States of America,2007-04-05,62771059,99.0,The Reaping,5.4,205,Katherine|Doug|Ben|Loren McConnell|Father Costigan|Maddie McConnell|Sheriff Cade|Mayor Brooks|Jim Wakeman|Brynn Wakeman|William Wakeman|Kyle Wakeman|Brody McConnell|Gordon|Isabelle,Stephen Hopkins
1243,500000,Drama|Crime,203,epilepsy|protection money|secret love|money|redemption,en,17.002095999999998,Scorsese Productions,United States of America,1973-10-02,3000000,110.0,Mean Streets,7.2,345,Charlie Cappa|John 'Johnny Boy' Civello|Tony DeVienazo|Teresa Ronchelli|Michael Longo|Giovanni Cappa|Mario|Joey 'Clams' Scala|Jimmy|Diane|Oscar|Drunk|Boy With Gun|Soldier|Cop,Martin Scorsese
1244,40000000,Comedy|War,11858,vietnam veteran|commercial|advertising expert|kaserne|stau|soldier|unemployment|woman director|teachers and students,en,4.516953,Cinergi Pictures Entertainment|Touchstone Pictures,Canada|United States of America,1994-06-03,24332324,128.0,Renaissance Man,5.9,81,Bill Rago|Pvt. Tommy Lee Haywood|Sergeant Cass|Captain Tom Murdoch|Jack Markin|Soldat Donnie Benitez|Soldat Miranda Myers|Soldat Jamaal Montgomery|Colonel James|Pvt. Jackson Leroy|Pvt. Roosevelt Nathaniel Hobbs|Pvt. Melvin,Penny Marshall
1245,40000000,Action|Thriller|Crime|Drama,62835,street gang|uncle|female assassin|witness to murder,en,33.785969,TF1 Films Production|Canal+|CinéCinéma|Grive Productions|EuropaCorp|A.J.O.Z. Films,France,2011-07-27,60965854,108.0,Colombiana,6.5,824,Cataleya Restrepo|Emilio|Richard|Danny Delanay|Special Agent Ross|Cataleya Restrepo (Age10)|Head Marshall Warren|Fabio|Alicia|Mama|Marco|Genarro Rizzo|Agent Robert Williams|Sergeant Bill Attwood|Don Luis|William Woodgard|Pepe|SWAT,Olivier Megaton
1246,40000000,Fantasy|Animation|Drama|Romance|Family,18937,,en,16.059442999999998,Warner Bros.,United States of America,1998-05-15,38172500,86.0,Quest for Camelot,6.9,190,Kayley (voice)|Garrett (voice)|Ruber (voice)|Cornwall (voice)|Juliana (voice)|King Arthur (voice)|Grifin (voice)|Bladebeak (voice)|Lionel (voice)|Merlin (voice)|Ayden (voice)|Young Kayley (voice)|Devon (voice),Frederik Du Chau
1247,40000000,Crime|Drama|Mystery,13536,murder|homicide detective,en,3.4769660000000004,Warner Bros. Pictures|Epsilon Motion Pictures|Franchise Pictures|Brad Grey Pictures|Sea Breeze Productions Inc.,United States of America,2002-09-06,22433915,108.0,City By The Sea,5.7,92,Vincent LaMarca|Joey|Michelle|Gina|Reg Duffy|Maggie|Margery|Bree,Michael Caton-Jones
1248,0,Drama|Romance,15556,blind|massage therapist,en,5.7787239999999995,Metro-Goldwyn-Mayer (MGM),United States of America,1999-01-15,0,128.0,At First Sight,5.9,48,Virgil Adamson|Amy Benic|Jennie Adamson|Duncan Allanbrook|Dr. Charles Aaron|Phil Webster|Virgil's Father|Betsy Ernst|Caroline|Nancy Bender|Singer|Jack Falk,Irwin Winkler
1249,40000000,Action,10718,ex-girlfriend|drug dealer|gang|motorcyclist,en,7.360792999999999,Village Roadshow Pictures|Original Film|Warner Bros.,Australia|United States of America,2004-01-16,46546197,84.0,Torque,4.7,119,Ford|Trey|Shane|FBI Agent McPherson|Henry James|China|Passenger in Train|Dalton|Nina|Sonny|Yellow Car Driver|Luther|Neil Luff|Sheriff Barnes|Nomo|18 Wheeler Driver|Val|Henderson|Kid|Neal Luff's Girlfriend|Mikisha|Henry|Officer Frank|McPherson|Reporter|Junior|Rasan|Red Car Driver|Young Dude|Earl|Farmer,Joseph Kahn
1250,0,Drama|Thriller,11062,corruption|undercover|war on drugs|mayor|drug dealer|presidential election|undercover agent|investigation|police|drug,en,3.621837,Columbia Pictures|Castle Rock Entertainment,United States of America,1996-02-16,0,111.0,City Hall,6.0,67,Mayor John Pappas|Deputy Mayor Kevin Calhoun|Marybeth Cogan|Frank Anselmo|Judge Walter Stern|Abe Goodman|Larry Schwartz,Harold Becker
1251,45000000,Drama,10802,dancing|female nudity|go-go dancer|spanner|seduction|striptease|sexappeal,en,14.513304999999999,United Artists|Le Studio Canal+|Carolco Pictures,France|United States of America,1995-09-22,20350754,128.0,Showgirls,4.9,256,Nomi Malone|Zack Carey|Cristal Connors|James Smith|Al Torres|Tony Moss|Molly Abrams|Henrietta 'Mama' Bazoom|Phil Newkirk|Mr. Karlman|Marty Jacobsen|Andrew Carver|Dee|Jeff|Penny/Hope|Gay Carpenter|Sonny|Jack|Nadia|Nurse|Caesar|Al Torres' Girl|Goddess Dancer,Paul Verhoeven
1252,40000000,Drama|History,1887,shoe|voice over|rite|theatre audience|bride and groom|death of king|applause|woman director,en,22.364549,American Zoetrope|Columbia Pictures Corporation|Pricel|Tohokushinsha Film|Commission du Film France|Commission du Film Île-de-France,France|United States of America|Japan,2006-05-24,60474340,123.0,Marie Antoinette,6.5,642,Marie Antoinette|Louis XVI|Comtesse de Noailles|Louis XV|Duchesse de Polignac|Comtesse du Barry|Aunt Victoire|Aunt Sophie|Emperor Joseph II|Maria Theresa|Princesse Lamballe|Count Louis de Provence|Count Axel Fersen|Duchesse de Char|Vergennes|Léonard|Comte Charles d'Artois|Raumont|Ambassador Mercy|Duc de Choiseul|Marie Therese - 6 years|Chief Valet,Sofia Coppola
1253,40000000,Action|Crime|Drama|Thriller,6071,hoodlum,en,6.908939999999999,Twentieth Century Fox Film Corporation,United States of America,1995-04-21,0,101.0,Kiss of Death,5.7,81,Jimmy Kilmartin|Calvin Hart|Little Junior Brown|Bev Kilmartin|Rosie Kilmartin|Frank Zioli|Ronnie Gannon|Omar|Big Junior Brown|Jack Gold,Barbet Schroeder
1254,63600000,Action|Drama|Thriller|Crime,10461,ritual|pornographic video|car crash|dvd,en,4.494788,Franchise Pictures|Warner Bros.|Morgan Creek Productions|The Canton Company,United States of America,2000-10-06,19412993,102.0,Get Carter,4.8,145,Jack Carter|Gloria Carter|Doreen Carter|Cyrus Paice|Eddie|Geraldine|Con McCarty|Jeremy Kinnear|Cliff Brumby|Audrey|Thorpey|Girl #1|Jim Davis|Bud #1|Les Fletcher (voice),Stephen T. Kay
1255,42000000,Thriller|Drama,80278,thailand|tsunami|family vacation|tidal wave|catastrophe|swept away|separation from family|boxing day|21st century,en,47.559928,Summit Entertainment|Telecinco Cinema|Apaches Entertainment|Canal+ España|Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)|Institut Valenciã de Cinematografia (IVAC)|Mediaset España|La Trini|Generalitat Valenciana,United States of America|Spain,2012-09-09,180274123,113.0,The Impossible,7.0,2025,Maria Bennett|Henry Bennett|Lucas Bennett|Thomas Bennett|Simon Bennett|Simone|Karl Schweber|Old Woman|Caregiver|Red Cross Nurse|Daniel|Daniel's Father|Old Thai Man|Young Thai Man|Mr. Benstrom|Oliver Tudpole|Norwegian Patient,Juan Antonio Bayona
1256,55000000,Action|Adventure|Comedy,12704,wilderness|sahara|beautiful woman|singer|escape|woman director,en,2.410546,Columbia Pictures,United States of America,1987-05-15,14375181,107.0,Ishtar,4.2,28,Lyle Rogers|Chuck Clarke|Shirra Assel|Jim Harrison|Marty Freed|Willa|Carol|Emir Yousef|Siri Darma|CIA Agent|CIA Agent,Elaine May
1257,40000000,Adventure|Animation|Comedy|Family,10315,fox|tree|peasant|revenge|cider|tale|farm life,en,41.258956,Twentieth Century Fox Film Corporation|Regency Enterprises|Indian Paintbrush|American Empirical Pictures,United States of America,2009-10-23,46471023,87.0,Fantastic Mr. Fox,7.5,1176,Mr. Fox (voice)|Mrs. Fox (voice)|Ash (voice)|Badger (voice)|Kylie (voice)|Kristofferson (voice)|Franklin Bean (voice)|Rat (voice)|Coach Skip (voice)|Petey (voice)|Weasel (voice)|Linda Otter (voice)|Walter Boggis (voice)|Nathan Bunce (voice)|Mrs. Bean (voice)|Squirrel Contractor (voice)|Agnes (voice)|Beaver's Son (voice)|Bean's Son (voice)|Action 12 Reporter (voice)|Explosives Man (voice)|Mole (voice)|Beaver (voice)|Pilot (voice)|Dr. Badger (voice)|Rabbit's Ex-Girlfriend (voice)|Rabbit Girl (voice)|Field Mouse (voice)|Rabbit (voice)|Fire Chief (voice),Wes Anderson
1258,40000000,Comedy|Drama|Romance,16643,,en,8.980846000000001,Regency Enterprises|Epsilon Motion Pictures|Davis Entertainment|New Regency Pictures|Monarchy Enterprises S.a.r.l.|Atchity Entertainment International (AEI),Canada|United States of America,2002-04-26,16872671,103.0,Life or Something Like It,5.7,124,Lanie Kerrigan|Pete|Jack|Cal Cooper|Andrea|Gwen|Deborah Connors|Dennis|Vin|Mark Laughlin|Pat Kerrigan|Doctor,Stephen Herek
1259,40000000,Comedy|Fantasy|Science Fiction,2687,invisible man,en,7.222985,Regency Enterprises|Alcor Films|Canal+|Warner Bros.|Cornelius Productions,France|United States of America,1992-02-28,14358033,99.0,Memoirs of an Invisible Man,5.7,125,Nick Holloway|Alice Monroe|David Jenkins|George Talbot|Warren Singleton|Dr. Bernard Wachs|Morrissey|Gomez|Tyler|Cellan|Richard|Ellen,John Carpenter
1260,10000000,Comedy|Romance,194,paris|love triangle|ghost train|sex-shop|shyness|montmartre|daughter|garden gnome|journey round the world|photography,fr,73.720244,France 3 Cinéma|Claudie Ossard Productions|MMC Independent|Canal+|Tapioca Films|Sofica Sofinergie 5|Victoires Productions|Filmstiftung Nordrhein-Westfalen|Union Générale Cinématographique (UGC),France|Germany,2001-04-25,173921954,122.0,Amélie,7.8,3310,Amélie Poulain|Nino Quincampoix|Raphaël Poulain|Lucien|Suzanne|Georgette|Joseph|Hipolito|Madeleine Wallace|Amandine Poulain|Raymond Dufayel|Gina|Collignon|Dominique Bretodeau|M. Collignon|Mme. Collignon|Eva|Philomène|L'homme dans la photo|L'inconnu des photomatons|Narrator / Récitant (voice)|Eugène Koler|L'homme à la vespasienne|épicier d'Amandine|La femme dans le coma|Le voisin d'Amélie|Le client humilié|Le clochard|L'aveugle|Le client aux endives|Dominique Bredoteau jeune|Le S.D.F.|Dominique Bredoteau femme|La concierge du mort|La Tante Josette|L'instituteur|Le patron du bistrot|Son employée|L'opéré des cloisons nasales|La marchande de journaux|Le contrôleur du train|Le client du café|La femme près du manège|Le souffleur de rue|Le facteur de la concierge|Le facteur de Poulain|Félix L'Herbier|Palace Video (voice)|Le mari de la concierge (voice)|Jacques Grosjean (voice)|Himself (voice)|(uncredited)|(uncredited)|(uncredited)|Nymphomaniac (uncredited),Jean-Pierre Jeunet
1261,0,Comedy,11025,twin sister|music video|geek|vacation|university|teen comedy|woman director,en,10.0403,DiNovi Pictures|Dualstar Productions|Warner Bros.,United States of America,2004-05-01,0,91.0,New York Minute,5.5,185,Jane Ryan|Roxy Ryan|Max Lomax|Bennie Bang|Jim|Dr. Ryan|Hudson McGill|Senator Anne Lipton|Himself|Justin|Himself|Himself|Himself|Himself|Himself|Himself,Dennie Gordon
1262,60000000,Comedy,8849,new york|cheating|flirt|lover|older woman seduces younger guy|playboy,en,15.219263,Paramount Pictures|Patalex Productions,United Kingdom|United States of America,2004-10-22,13395939,103.0,Alfie,5.6,248,Alfie|Julie|Marlon|Dorie|Lu Schnitman|Phil|Nikki|Lonette|Liz|Terry|Max|Mrs. Wing|Carol|Felix|Mrs. Wing|Bitter Girl|Uta,Charles Shyer
1263,40000000,Adventure|Drama|Romance,78698,whale|alaska|aftercreditsstinger|duringcreditsstinger|greenpeace|animal protection,en,8.303696,Universal Pictures|Anonymous Content|Working Title Films,United Kingdom|United States of America,2012-02-02,24719215,107.0,Big Miracle,6.6,152,Rachel Kramer|Adam Carlson|Jill Jerard|Kelly Meyers|Colonel Scott Boyer|J. W. McGraw|Ruth McGraw|Pat Lafaytette|Governor Haskell|Wes Handrick|Chief of Staff|Don Davis|Frank|Don Carr|Stu|Dean Glowacki|Karl Hootkin|Barrow Street Reporter|Yuri|Dimitri|SAR Pilot Conrad|Herself|Porter Beckford|Roy|Nathan|Malik|Dana|Shayna Dobler|Minneapolis Reporter|General Stanton|Prudhoe Bay Reporter|News Producer|News Producer|News Producer|Chairman of the Joint Chiefs of Staff|Greenpeace Volunteer|President Reagan|Rich,Ken Kwapis
1264,38000000,Drama|Mystery,30943,kidnapping|boy|reunion,en,4.746085,Columbia Pictures Corporation|Mandalay Entertainment,United States of America,1999-03-12,28121100,106.0,The Deep End of the Ocean,5.9,54,Beth Cappadora|Pat Cappadora|Candy Bliss|Vincent Cappadora - Age 16|Vincent Cappadora - Age 7|Sam Karras / Ben Cappadora - Age 12|Kerry Cappadora|Jimmy Daugherty|Ellen|Ben Cappadora - Age 3|Grandpa Angelo|Grandma Rosie|George Karras|Laurie|Chief Bastokovich,Ulu Grosbard
1265,40000000,Horror|Thriller,9544,race against time|psychopath|homepage|cop|doctor|spirit|killer|voyeurism,en,6.756886,"Milagro Films|Franchise Pictures|DoRo Fiction Film|Signature Pictures|ApolloMedia Distribution|Carousel Picture Company, The|Luxembourg Film Fund|Filmyard Underwaterdeco",Germany|Luxembourg|United Kingdom|United States of America,2002-08-09,18902015,101.0,FearDotCom,3.2,105,Detective Mike Reilly|Terry Huston|Alistair Pratt|Polidori|Denise Stone|Sykes|Kate|Jeannine|Turnball|Frank Bryant|Thana Brinkman|Little Girl|Mrs. Richardson|Alice Turnbull|Barlow|Rooney|Henry|Dieter Schrader|Nina Black|Nina Blank,William Malone
1266,40000000,Adventure|Fantasy|Action|Thriller,24418,vampire|spider|wolfman|stew|best friend|antidote|based on young adult novel,en,16.424807,Universal Pictures,United States of America,2009-10-23,28169671,109.0,Cirque du Freak: The Vampire's Assistant,5.5,348,Larten Crepsley|Steve|Darren Shan|Evra the Snake Boy|Madame Truska|Rebecca|Mr. Tiny|Murlaugh|Annie|Mr. Shan|Mr. Tall|Alexander Ribs|Rhamus Twobellies|Gavner Purl|Gertha Teeth|Mr. Kersey|Wolfman|Corma Limbs|Loaf Head|Mrs. Shan|Student in Hallway and Classroom|Trucker|Singing Dad|Pete,Paul Weitz
1267,40000000,Action|Comedy|Thriller,7288,,en,15.590001,Miramax Films|Flower Films,Germany|United States of America,2003-09-26,19322135,89.0,Duplex,5.9,482,"Alex Rose|Nancy Kendricks|Mrs. Connelly|Céline|Coop|Jean|Bartender|Kenneth|Chick|Officer Dan|Herman|Tara|Ginger|Tavern Bartender|Terrence|Mrs. Friedman|Mr. Friedman|Moderator|Receptionist|Don Piper Fan #1|Police Officer|Pharmacy Customer|Dr. Kang|Drug Dealer|Phil|Narrator (voice, uncredited)",Danny DeVito
1268,0,Comedy|Music,14655,duringcreditsstinger,en,5.483671,Dimension Films,United States of America,2008-11-07,0,103.0,Soul Men,6.3,47,Louis Hinds|Floyd Henderson|Cleo|Phillip|Danny Epstein|Lester|Zig-Zag|Duane Henderson|Marcus Hooks|Himself|Full-Figured Neighbor|Ardesh Kezian|Rosalee|Weather Woman,Malcolm D. Lee
1269,0,Action|Drama|Thriller,24575,,en,1.630541,ITC Entertainment,United Kingdom,1980-01-01,0,115.0,Raise the Titanic,5.2,21,Master Chief Vinnie Walker|Dirk Pitt|Dr. Gene Seagram|Dana Archibald|John Bigalow|Captain Prevlov|Admiral James Sandecker|Lieutenant Northacker|Dr. Silverstein,Jerry Jameson
1270,45000000,Action|Science Fiction,10366,super computer|computer program|destiny|timebomb,en,14.566664000000001,TriStar Pictures|Baumgarten-Prophet Entertainment,United States of America,1999-08-05,10667893,82.0,Universal Soldier: The Return,4.2,135,"Luc Devereux|Maggie|Romeo|SETH|Erin Young, KTXD|Dr. Dylan Cotner|Captain Blackburn|General Radford|Sergeant Morrow|Hillary Deveraux|Squid|Technician #2",Mic Rodgers
1271,33000000,Action|Horror|Mystery|Science Fiction|Thriller,19898,dystopia|spaceship|survival|mission,en,28.353517,Impact Pictures|Constantin Film Produktion,Germany|United Kingdom,2009-09-08,20645327,108.0,Pandorum,6.5,774,Bower|Payton|Gallo|Nadia|Manh|Leland|Shepard|Hunter Leader|Evalon|Insane Officer 'Eden'|Child Hunter|Young Bower's Mother|Young Bower's Father|Young Bower|Wounded Officer 'Eden'|Big Russian Passenger|Trapped Officer 'Eden'|Female Crew Officer|2nd Lieutenant (Team 4)|Hunter Weasel|Hunter Shape|Hunter Brute|Mateo (uncredited)|Cooper (uncredited),Christian Alvart
1272,40000000,Action|Science Fiction|Thriller,4965,android|alien,en,9.579975,Dimension Films|Marty Katz Productions|Mojo Films|PK Pictures,United States of America,2001-12-03,0,102.0,Impostor,6.1,135,Spencer Olham|Maya Olham|Cale|Hathaway|Nelson Gittes|Cale|Cap. Burke|Gang girl|Newscaster|ESA Soldier (uncredited)|Local Newscaster,Gary Fleder
