,budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,date,revenue,runtime,title,vote_average,vote_count,actor,director
1433,35000000,War|Adventure|Drama|Romance,9093,italian|new love|provence|horse|exile,en,10.103639999999999,Universal Pictures,United Arab Emirates|United States of America,2002-09-08,29882645,132.0,The Four Feathers,6.5,159,Heath Ledger|Wes Bentley|Kate Hudson|Djimon Hounsou|Michael Sheen|Kris Marshall|Mohamed Bouich|Campbell Brown|Daniel Caltagirone|James Cosmo|Andy Coumbe|Angela Douglas|Karim Doukkali|Lucy Gordon|Megan Hallin|Megan Hallin|Nick Holder|Alex Jennings|Alexandra Kabi|Julio Lewis|Craig McDonald|Lionel Mahop|Richard Manlove|Manar Mohamed|Marouazi Mohammed|Nider Mohamed|Anna Diafe Ndiaye|Medoune Ndiaye|Mohamen Mehdi Ouazanni|Charles Pemberton|Rupert Penry-Jones|Tim Pigott-Smith|Mohamed Quatib|Laila Rouass|Hugh Ross|Thioumbe Samb|Michael Sheen|Mark Tonderai|Alek Wek|Alex Zorbas|Bruce Lawrence|Rhidian Bridge|Christian Coulson|Ray Donn|James Embree|Natalie Hallam|Hugo Hedley|Serena Lorien|Ben Uttley,
1434,35000000,Action|Crime,119283,civil war|friends|bush whacker|raid,en,28.670477,Summit Entertainment|Robert Simonds Productions|Participant Media|Imagenation Abu Dhabi FZ|Furry Vengeance Productions,Singapore|Australia,2013-01-23,46216641,118.0,Parker,5.7,1455,Jason Statham|Jennifer Lopez|Nick Nolte|Michael Chiklis|Clifton Collins Jr|Sala Baker|Carlos Carrasco|Wendell Pierce|Emma Booth|Daniel Bernhardt|Patti LuPone|Bobby Cannavale|Earl Maddox|Micah A. Hauptman|Jon Eyez|Billy Slaughter|Carl J. Walker|Becca Marks|Rio Hackford|Kirk Baltz|Charleigh Harmon Stelly|Alyshia Ochse|Sharon Landry|James Carraway|Kip Gilman|Eamon Sheehan|Chuck Picerni Jr.|Felipe Savahge|Derek Cecil|Michelle Stafford|Danny Epper,
1435,31000000,Comedy|Romance,11823,immigrant|illegal immigrant|chinese|single father,en,16.736734,Pictures in Paradise|Screen Australia|Media Development Authority (MDA)|Screen Queensland|Bait Productions|Story Bridge Films|Blackmagic Design Films,Spain|United Kingdom|Italy|United States of America,2004-09-13,41512007,98.0,Wimbledon,6.0,293,Kirsten Dunst|Paul Bettany|Sam Neill|James McAvoy|Bernard Hill|Austin Nichols|Jon Favreau|Nikolaj Coster-Waldau|Celia Imrie|John McEnroe,
1436,35000000,Comedy,35169,mexico|bank robber|revenge|best friend|bank robbery|bank vault|steam locomotive,en,13.668632999999998,Columbia Pictures Corporation|Barclays Mercantile Industrial Finance,United States of America,2010-04-02,39340177,92.0,Furry Vengeance,4.6,149,Brendan Fraser|Ken Jeong|Brooke Shields|Angela Kinsey|Rob Riggle|Matt Prokop|Skyler Samuels|Alice Drummond|Ricky Garcia|Eugene Cordero|Patrice O'Neal|Jim Norton|Billy Bush|Samantha Bee|Toby Huss|Gerry Bednob,
1437,30000000,Action|Horror|Thriller,118957,based on novel|maze|post-apocalyptic|dystopia|escape|memory loss|erased memory|trapped|dystopic future|runner|based on young adult novel,en,9.780588,Cruise/Wagner Productions|United Artists|Wildwood Enterprises|Andell Entertainment|Metro-Goldwyn-Mayer (MGM)|Brat Na Pont Productions,United States of America,2012-09-05,0,93.0,Bait,5.3,191,Sharni Vinson|Phoebe Tonkin|Julian McMahon|Xavier Samuel|Cariba Heine|Alex Russell|Lincoln Lewis|Alice Parkinson|Qi Yuwu|Richard Brancatisano|Chris Betts|Daniel Wyllie|Damien Garvey|Adrian Pang|Martin Sacks|Simon Edds|Nicholas McCallum,
1438,27000000,Fantasy|Action|Adventure,849,europe|business trip,en,9.904881,Paramount Pictures,United States of America,1983-07-29,16519460,117.0,Krull,5.8,129,Ken Marshall|Lysette Anthony|Francesca Annis|Alun Armstrong|David Battley|Bernard Bresslaw|Liam Neeson|John Welsh|Graham McGrath|Tony Church|Bernard Archard|Belinda Mayne|Freddie Jones|Robbie Coltrane|Todd Carty|Dicken Ashworth|Bronco McLoughlin|Andy Bradford|Gerard Naprous|Bill Weston|Derek Lyons|Trevor Martin|Dinny Powell|Nosher Powell|Tom Rumpf,
1439,35000000,Action|Adventure|Drama|History,4515,upper class|new york|lover|countess|lawyer|19th century,en,9.789027,Columbia Pictures Corporation|Apatow Productions,United States of America,2007-10-22,63215872,92.0,Lions for Lambs,6.0,216,Robert Redford|Meryl Streep|Tom Cruise|Michael Peña|Andrew Garfield|Peter Berg|Derek Luke|Jennifer Sommerfeld,
1440,35000000,Action|Adventure|Drama|Thriller,18886,brain tumor|operation|queen|love of one's life|surgeon|tree|dying and death|transience|immortality|maya civilization|monkey|conquest,en,6.81729,Miramax Films,United States of America,1991-01-18,0,115.0,Flight of the Intruder,5.7,31,Danny Glover|Willem Dafoe|Brad Johnson|Rosanna Arquette|Tom Sizemore,
1441,35000000,Comedy|Music,6575,taxi driver|thief|fbi agent,en,10.73522,Morgan Creek Productions,United Kingdom|United States of America,2007-12-21,18317151,96.0,Walk Hard: The Dewey Cox Story,6.6,212,John C. Reilly|Jenna Fischer|Tim Meadows|Kristen Wiig|Raymond J. Barry|Harold Ramis|Margo Martindale|Chris Parnell|Matt Besser|David Krumholtz|Jack White|Eddie Vedder|Jewel|Jackson Browne|Ghostface Killah|Lyle Lovett|Jack Black|Justin Long|Paul Rudd|Jason Schwartzman|Chip Hormess|Cheryl Ladd|Morgan Fairchild|Cheryl Tiegs|Craig Robinson|Martin Starr|Jack McBrayer|Frankie Muniz|Ed Helms|Gerry Bednob|Jane Lynch|Simon Helberg|Jonah Hill|Molly C. Quinn|John Michael Higgins|Rance Howard|Odette Annable|Skyler Gisondo|Amber Hay,
1442,0,Drama|Romance,6440,mother|fish|cliff|father|mermaid|princess|anime,en,11.1399,GK Films,Canada|France|United States of America,2001-12-18,0,111.0,The Shipping News,6.4,108,Kevin Spacey|Julianne Moore|Cate Blanchett|Judi Dench|Pete Postlethwaite|Scott Glenn|Rhys Ifans|Gordon Pinsent|Jason Behr|Katherine Moennig|Larry Pine|Jeannetta Arnette,
1443,35000000,Action|Western,13496,based on novel|art student|cowboy|injury|bull riding|romantic drama|young adult,en,6.727949000000001,StudioCanal|Dark Castle Entertainment|Don Carmody Productions|Warner Bros.|Canadian Film or Video Production Tax Credit (CPTC)|Ontario Media Development Corporation (OMDC)|Manitoba Film and Video Production Tax Credit|McMurdo (Canada) Productions,United States of America,2001-08-17,13678913,94.0,American Outlaws,5.7,55,Colin Farrell|Scott Caan|Ali Larter|Gabriel Macht|Gregory Smith|Kathy Bates|Timothy Dalton|Harris Yulin|Will McCormack|Ronny Cox|Terry O'Quinn|Nathaniel Arcand|Ty O'Neal|Joe Stevens|Barry Tubb,
1444,35000000,Drama|History|Romance,18320,wife husband relationship|space travel|space|mission|pregnancy|astronaut,en,16.343317000000003,Fox Searchlight Pictures|Plan B Entertainment|River Road Entertainment,Aruba|Hong Kong|United States of America,2009-03-04,27409889,105.0,The Young Victoria,7.0,322,Emily Blunt|Jim Broadbent|Mark Strong|Paul Bettany|Miranda Richardson|Rupert Friend|Jeanette Hain|Thomas Kretschmann|Michiel Huisman|Rachael Stirling|Julian Glover|Michael Maloney|Jesper Christensen|Harriet Walter|Genevieve O'Reilly|Morven Christie|Shaun Dingwall|Josef Altin|David Robb|Malcolm Sinclair|Tom Brooke,
1445,40000000,Action|Crime|Mystery|Thriller,22787,africa,en,14.818717999999999,TriStar Pictures|Film Workshop|MDP Worldwide|Knock Films A.V.V.|Val D'Oro Entertainment,United States of America,2009-09-09,12206028,101.0,Whiteout,5.3,220,Kate Beckinsale|Gabriel Macht|Tom Skerritt|Columbus Short|Shawn Doyle|Alex O'Loughlin|Joel S. Keller|Jesse Todd|Arthur Holden|Erin Hickock|Bashar Rahal|Julian Cain|Dennis Keiffer|Andrei Runtso|Roman Varshavsky|Steve Lucescu|Paula Jean Hixson,
1446,32000000,Drama|Fantasy,8967,mother|father son relationship|field|athlete|soccer|parent|penalty kick,en,43.862456,Open Road Films|QED International|Albert S. Ruddy Productions|Crave Films|Roth Films,Germany|United States of America,2011-05-18,54674226,139.0,The Tree of Life,6.5,987,Brad Pitt|Sean Penn|Jessica Chastain|Hunter McCracken|Finnegan Williams|Michael Koeth|Laramie Eppler|Tye Sheridan|Kari Matchett|Joanna Going|Michael Showers|Kimberly Whalen|Jackson Hurst|Fiona Shaw|Crystal Mantecon|Tamara Jolaine|Dustin Allen|John Howell,
1447,33000000,Action|Adventure|Thriller,37498,prison|south africa|apartheid|biography|nelson mandela|historical figure,en,2.706207,Twentieth Century Fox Film Corporation|N1 European Film Produktions GmbH & Co. KG|Baumgarten Merims Productions,Canada|Germany|United States of America,1998-09-04,0,91.0,Knock Off,4.7,64,Jean-Claude Van Damme|Lela Rochon|Paul Sorvino|Rob Schneider|Mark Houghton|Kim-Maree Penn,
1448,35000000,Action|Drama|Thriller|Crime,144336,journalist|russian revolution 1917,en,27.903999,Lionsgate|MHF Zweite Academy Film|Marvel Knights|Valhalla Motion Pictures|SGF Entertainment|Muse Entertainment,United States of America,2014-03-28,17508518,110.0,Sabotage,5.5,555,Arnold Schwarzenegger|Sam Worthington|Mireille Enos|Joe Manganiello|Harold Perrineau|Josh Holloway|Terrence Howard|Olivia Williams|Max Martini|Kevin Vance|Mark Schlegel|Maurice Compte|Ned Yousef|Martin Donovan|Michael Monks|Nick Chacon|Tim Ware|Gary Grubbs|B.J. Winfrey|Kendrick Cross|Hakim Callender|Troy Garity|Morgan Alexandria|Jermaine Holt|Jaime FitzSimons|Everton Lawrence|Neko Parham|DeWayne Calhoun|Maia Moss-Fife|Parisa Johnston|Alan Gilmer|Emily B. Torres|Catherine Dyer|Patrick Johnson|Jose L. Vasquez|Eddie J. Fernandez|Adrian F. Gonzalez|Jared Woods|Antony Matos|Laurence Chavez|Maya Santandrea|Travis Lee Young|Terry Gragg|Paul Anthony Barreras|Amy Parrish|Elizabeth Davidovich|Andrew Comrie-Picard|Andrew Fincher|Mario Ramirez Reyes|Michelle Alvarado Martins|Melissa Martinez|Jimmy Ortega|Sabrina LeBrun|Luis Moncada|Chris Trouble Delfosse|Carlos Ayala|Daniel Moncada,
1449,35000000,Drama|Fantasy|Horror|Mystery|Romance|Thriller,9616,suicide|underdog|suspicion of murder|court case|navy|law|dying and death|guantanamo bay|marine corps|military court|code red|command|military base|u.s. navy|sexism|right and justice|based on play|court martial|flashback|platoon leader|military law,en,3.746806,Columbia Pictures|Revolution Studios,United States of America,2003-09-05,11560806,102.0,The Order,4.8,91,Heath Ledger|Shannyn Sossamon|Benno Fürmann|Mark Addy|Peter Weller|Francesco Carnelutti|Mattia Sbragia|Paola Emilia Villa|Giulia Lombardi|Mirko Casaburo,
1450,20500000,Action|Crime,13056,corruption|scandal|shadowing|police,en,17.112498000000002,TriStar Pictures|Sony Pictures Entertainment|ImageMovers,China|United States of America,2008-12-05,10089373,102.0,Punisher: War Zone,5.6,294,Ray Stevenson|Dominic West|Julie Benz|Colin Salmon|Doug Hutchison|Dash Mihok|Wayne Knight|Stephanie Janusauskas|Mark Camacho|Romano Orzari|Keram Malicki-Sánchez|Larry Day|Ron Lea|Tony Calabretta|T.J. Storm|Carlos Gonzalez-Vio|David Vadim,
1451,35000000,Family|Fantasy|Comedy,14113,绝地奶霸|卧底肥妈|big爆任务|超级妈妈,en,10.304172,China Film Co-Production Corporation|Metro-Goldwyn-Mayer (MGM)|Law Brothers Entertainment|IJL Creations,United States of America,2006-08-11,12506188,83.0,Zoom,4.9,135,Tim Allen|Courteney Cox|Chevy Chase|Spencer Breslin|Kevin Zegers|Kate Mara|Michael Cassidy|Ryan Newman|Rip Torn|Cornelia Guest|Ashton Moio|Hunter Aarniokoski|Thomas F. Wilson|Ridge Canipe|Danny McCarthy,
1452,35000000,Adventure|Drama|Thriller,285783,magic|3d,en,37.335721,Fox 2000 Pictures|Scott Free Productions,United States of America,2015-09-30,61181942,123.0,The Walk,6.9,1121,Joseph Gordon-Levitt|Ben Kingsley|Charlotte Le Bon|Ben Schwartz|James Badge Dale|Steve Valentine|Mark Camacho|Sergio Di Zio|Clément Sibony|Kwasi Songui|Melantha Blackthorne|Benedict Samuel|Jason Blicker|Larry Day|Karl Graboshas|Daniel Harroch|Guillaume Baillargeon|Émilie Leclerc|Mark Trafford|Inka Malovic|Lucas Ramacière|Martin Lefebvre|Philippe Bertrand|Laurence Deschênes|Patricia Tulasne|Jean-Robert Bourdage|Sylvie Lemay|Sasha Dominique|Soleyman Pierini|Jade Kindar-Martin|Patrick Baby|Marie Turgeon|Catherine Lemieux|Denis Michaud|Serge Boulianne|Maxime Paradis|Jean-Marie Montbarbut|Vlad Stokanic|Philippe Soucy|Philippe Hartmann|Guido Grasso Jr.|César Domboy|Joel Rinzler|Harvey Diamond|Sylvain Landry|Robert D'Alessio|Rosaruby Kagan|Mizinga Mwinga|Harry Standjofski|Stuart Fink|Doug Price|Yanik Ethier|Vittorio Rossi|Jason Deline|Darrell Lee-Izeard|Kent McQuaid|Adam Bernett|Massimo Cannistraro|Karl Werleman|Chris Cavener|Leif Anderson|Trevor Botkin|Rebecca Croll|Gara Nlandu|Stephen Walters,
1453,0,Fantasy|Family|Action,49478,alien invasion|american abroad|moscow|unlikely heroes|failed business,en,0.9123950000000001,Columbia Pictures|Stonebridge Entertainment|Donner/Shuler-Donner Productions,United States of America,1997-05-02,0,103.0,Warriors of Virtue,4.7,9,Angus Macfadyen|Mario Yedidia|Marley Shelton|Chao Li Chi,
1454,35000000,Comedy|Drama|Romance,9726,flash mob|dance instructor|real estate development|nike|dance company,en,16.782470999999997,Hollywood Pictures,Germany|Denmark|Sweden,2006-09-09,42064105,118.0,A Good Year,6.5,357,Russell Crowe|Marion Cotillard|Albert Finney|Tom Hollander|Abbie Cornish|Freddie Highmore|Didier Bourdon|Isabelle Candelier|Archie Panjabi|Rafe Spall|Richard Coyle|Valeria Bruni Tedeschi|Kenneth Cranham|Daniel Mays|Giannina Facio|Ben Righton|Patrick Kennedy|Ali Rhodes|Nila Aalia|Stephen Hudson|Lionel Briand|Maria Papas|Igor Panich|Oleg Sosnovikov|Magali Woch|Jacques Herlin|Catriona MacColl|Patrick Payet|Félicité Du Jeu|Mitchell Mullen|Judy Dickerson|Gilles Gaston-Dreyfus|Philippe Méry|Dominique Laurent|Stewart Wright|Tom Stuart|Catherine Vinatier|Marine Casto|Gregg Chillin|Toney Tutini|Philippe Bergeron|Edita Brychta|Hélène Cardona|Jean-Louis Darville|Neil Dickson|Jean Gilpin|Nicholas Guest|Patrick Hillan|Frank Isles|Peter Lavin|Caitlin McKenna-Wilkinson|Paula J. Newman|Moira Quirk|Valeria Milenka Repnau|Darren Richardson|Jean-Michel Richaud|Samantha Robson|Ian Ruskin|Linda Sans|Bruno Stephane|Karen Strassman|Jean-Paul Vignon|Craig Robert Young,
1455,35000000,Drama,20763,snake|suspense|fbi agent|death|animal attack|first class|duringcreditsstinger|snake attack|witness to a crime|plane,en,3.5034080000000003,Fox Searchlight Pictures|Bavaria Film,Switzerland|France,1992-02-21,4651977,114.0,Radio Flyer,6.6,53,Elijah Wood|Lorraine Bracco|Adam Baldwin|John Heard|Joseph Mazzello|Ben Johnson|Tom Hanks|Thomas Ian Nicholas|Garette Ratliff Henson|Sean Baca|Victor DiMattia|Abraham Verduzco|Adam Hendershott|Daniel Bieber|John Mazzello|Coleby Lombardo|Mike Simmrin|Lennard Camarillo|Elden Henson,
1456,35000000,Action|Crime|Drama|Thriller,9702,chicago|fbi|menace|covered investigation|state of emergency|investigation|suspense|serial killer|little girl|psychiatrist|fbi agent|psychotherapy,en,9.122828,Epsilon Motion Pictures|Quinta Communications,Libyan Arab Jamahiriya|United States of America,1993-02-05,0,180.0,Bound by Honor,7.7,115,Damian Chapa|Jesse Borrego|Benjamin Bratt|Enrique Castillo|Victor Rivers|Delroy Lindo|Tom Towles|Carlos Carrasco|Teddy Wilson|Raymond Cruz|Valente Rodriguez|Lanny Flaherty|Billy Bob Thornton|Geoffrey Rivas|Karmin Murcelo,
1457,35000000,Action|Crime|Drama|Mystery|Thriller,9311,chain|submachine gun|undercover|smuggling|twin brother|marvel comic|one man army|massacre|extreme violence|family reunion|pier,en,5.419181,Falcon International Productions,France,1997-02-13,0,121.0,Smilla's Sense of Snow,6.6,60,Julia Ormond|Gabriel Byrne|Richard Harris|Jim Broadbent|Tom Wilkinson|Robert Loggia|Vanessa Redgrave|Bob Peck|David Hayman|Peter Capaldi|Mario Adorf|Erik Holmey|Matthew Marsh|Jürgen Vogel|Charlotte Bradley|Ona Fletcher|Agga Olsen|Patrick Field|Clipper Miano,
1458,35000000,Thriller|Crime|Romance,9280,restaurant|sport|coach|athlete|newcastle united|computer games,en,9.07278,France 2 Cinéma|Hachette Première|Canal+,United States of America,2002-11-06,16838910,114.0,Femme Fatale,6.2,142,Rebecca Romijn|Antonio Banderas|Peter Coyote|Rie Rasmussen|Gregg Henry|Eriq Ebouaney|Edouard Montoute|Thierry Frémont|Jo Prestia|Fiona Curzon|Daniel Milgram|Jean-Marc Minéo|Salvatore Ingoglia|Bart De Palma|Sandrine Bonnaire|Régis Wargnier|Gilles Jacob|Jean Chatel|Eva Darlan,
1459,35000000,Action|History|War,26843,broken trachea,en,2.864979,Universal Pictures|Good Machine,Mexico|Spain,1981-04-17,0,173.0,Lion of the Desert,7.4,34,Anthony Quinn|Rod Steiger|Oliver Reed|Irene Papas|Raf Vallone|John Gielgud|Andrew Keir|Gastone Moschin|Stefano Patrizi|Adolfo Lastretti|Sky du Mont|Takis Emmanuel|Rodolfo Bigotti|Robert Brown|Eleonora Stathopoulou,
1460,35000000,War|Adventure|Drama|Romance,11876,competition|airport|air controller|adversary,en,2.877488,Ikiru Films|Mod Producciones|Televisión Española (TVE)|Menageatroz|Televisió de Catalunya (TV3)|Focus Features,United States of America|France|Mexico,1995-09-20,15000000,135.0,The Horseman on the Roof,6.7,25,Juliette Binoche|Olivier Martinez|Pierre Arditi|François Cluzet|Gérard Depardieu|Jean Yanne|Isabelle Carré|Claudio Amendola|Christiane Cohendy|Tony Lemiere|Carlo Cecchi|Laura Marinoni|Paul Freeman|Yolande Moreau|Daniel Russo|Françoise Hubert|Richard Sammel|Georges Neri|Hervé Pierre|Marie Albe|Antonin Lebas-Joly|Jacques Sereys|Elisabeth Margoni|Christophe Odent|Jean-Marie Winling|Michel Bellier|Stéphane Boucher|Yvonne Gamy|Joëlle Sevilla,
1461,38000000,Drama|War|Romance|Western,22267,rebel|brother sister relationship|emperor|space battle|matter of life and death|spaceship|death star|jabba the hutt|ewoks|jedi|space opera,en,5.516207,Ultra Films|TF1 Films Production|Canal+|TPS Star|EuropaCorp|A.J.O.Z. Films,United States of America,1999-11-24,635096,138.0,Ride with the Devil,6.6,49,Tobey Maguire|Skeet Ulrich|Jeffrey Wright|Jewel|Jonathan Rhys Meyers|Jim Caviezel|Simon Baker|Mark Ruffalo|Tom Wilkinson|John Judd|Don Shanks,
1462,0,Drama,45958,dystopia|quarantine|futuristic|sword fight|lethal virus,es,13.930763,Capitol Films,United States of America,2010-10-20,25147786,148.0,Biutiful,7.0,291,Javier Bardem|Maricel Álvarez|Hanaa Bouchaib|Guillermo Estrella|Eduard Fernández|Cheikh Ndiaye|Diaryatou Daff|Cheng Tai-Shen|Luo Jin|George Chibuikwem Chukwuma|Lang Sofia Lin|Yodian Yang|Tuo Lin|Xueheng Chen|Xiaoyan Zhang|Ailie Ye|Xianlin Bao|Ana Wagener|Rubén Ochandiano|Karra Elejalde|Nasser Saleh|Tomás del Estal|Ángel Luis Arjona|Dolores Echepares|Adelfa Calvo|Manolo Solo|Violeta Pérez|Germán Almendros|Isaac Alcayde|Nacho Moliné|Carmen La Lata|Annabel Totusaus|Eduardo Gómez|Ramón Elies|Juan Vicente Sánchez|Félix Cubero|Carmen Peleteiro|Federico Muñoz|Leticia Albizuri|Maria Casado|Judith Huertas|Aroa Ortiz|Victoria M. Díaz|Sonia Cruz|Luna Jimémez Colindres|Dunia Montenegro|Rodica Ioana Ungureanu|Albert Grabuleda Capdevila|Alain Hernández|Pitu Princess|Jesus Puchol|Sophie Evans,
1463,35000000,Action|Comedy|Western|Crime,1969,germany|war crimes|trial|female prisoner|teenager|law student|teenage sexuality|older woman younger man relationship|teenage sex|affair,es,20.27704,Ingenious Media|Twentieth Century Fox Film Corporation|Gotham Group|Dayday Films|Temple Hill Entertainment|TSG Entertainment,United States of America,2006-01-18,10496317,93.0,Bandidas,5.8,307,Penélope Cruz|Salma Hayek|Dwight Yoakam|Steve Zahn|Denis Arndt|Audra Blaser|Sam Shepard|Ismael 'East' Carlo|Gary Carlos Cervantes|José María Negri|Lenny Zundel|Édgar Vivar|Ernesto Gómez Cruz|Filiberto Estrella|Yomo Tlazotlalli|Humberto Elizondo|Justo Martínez,
1464,0,Drama|Crime,310706,hippie|commune|nudism|nude protest|aftercreditsstinger|duringcreditsstinger,en,0.12673800000000002,Studio Babelsberg|Regency Enterprises|Escape Artists|New Regency Pictures,United States of America,2009-05-13,0,100.0,Black Water Transit,0.0,0,Laurence Fishburne|Karl Urban|Brittany Snow|Aisha Tyler|Beverly D'Angelo|Evan Ross|Stephen Dorff|Leslie Easterbrook|Bill Cobbs,
1465,34000000,Action|Mystery|Science Fiction|Thriller,198663,holiday|elves|santa claus|looking for  birth parents|romance|north pole|christmas,en,131.815575,Columbia Pictures,United States of America,2014-09-10,348319861,113.0,The Maze Runner,7.0,5371,Dylan O'Brien|Ki Hong Lee|Kaya Scodelario|Aml Ameen|Blake Cooper|Thomas Brodie-Sangster|Will Poulter|Dexter Darden|Chris Sheffield|Joe Adler|Alexander Flores|Jacob Latimore|Randall D. Cunningham|Patricia Clarkson|Don McManus|Michael Bow|Jerry Clark|Michael Deville|Dylan Gaspard|Mark Gibson|Cory Gooding|Cazi Greene|Dustin Guitreau|Tyler Harrison|Landon Hazel|Gary Hood|Nick Killebrew|John Langston|Chad Martinez|Lester Millet|Sawyer Pierce|Weston Rachal|Bryce Romero|Johnny Stockwell|SanChavis Torns|Lane Westerhaus|Gentry Williams,
1466,35000000,Comedy,239573,brain tumor|telekinesis|genius|terminal illness|doctor|psionic power,en,16.832311999999998,Regency Enterprises|Warner Bros.|Muse Entertainment Enterprises|Protozoa Pictures|New Regency Pictures,United States of America,2015-03-05,14431253,91.0,Unfinished Business,5.0,320,Vince Vaughn|Dave Franco|James Marsden|June Diane Raphael|Sienna Miller|Nick Frost|Tom Wilkinson|Ella Anderson|Anastasia Sanidopoulos Mousis|Susan Garibotto|Melissa McMeekin|Clement von Franckenstein|Jeffrey Corazzini|Alyssa Mae Walsh|David C. Bunners|Frowin Wolter,
1467,34000000,Drama|Romance,10436,adoption|log cabin|alaska|sled dogs,en,9.133747,Warner Bros.|Morgan Creek Productions,United States of America,1993-09-17,32255440,139.0,The Age of Innocence,7.0,169,Daniel Day-Lewis|Michelle Pfeiffer|Winona Ryder|Alexis Smith|Geraldine Chaplin|Jonathan Pryce|Linda Faye Farkas|Michael Rees Davis|Terry Cook|Jon Garrison|Richard E. Grant|Alec McCowen|Mary Beth Hurt|Stuart Wilson|Howard Erskine|John McLoughlin|Christopher Nilsson|Miriam Margolyes|Siân Phillips|Carolyn Farina|Michael Gough|Joanne Woodward|Robert Sean Leonard|June Squibb,
1468,35000000,Drama|Adventure|Science Fiction|Romance,1381,holiday|tv ratings|comedy|scrooge|christmas carol|ghost|duringcreditsstinger|christmas,en,24.606012,Saturn Films|Nu Image Films|Millennium Films,Japan,2006-09-06,15304890,96.0,The Fountain,6.8,827,Hugh Jackman|Rachel Weisz|Ellen Burstyn|Mark Margolis|Stephen McHattie|Fernando Hernandez|Sean Patrick Thomas|Donna Murphy|Ethan Suplee|Richard McMillan|Lorne Brass|Boyd Banks|Kevin Kelsall|Cliff Curtis,
1469,70000000,Action|Comedy|Thriller,2162,nun|sport|orphanage|ordensbruder|ringer|money,en,3.2769120000000003,Studio Ghibli|The Yomiuri Shimbun|Hakuhodo DY Media Partners|Mitsubishi|Lawson|Walt Disney Company|Taikei Office|Asahi Soft Drinks Company,United States of America,1999-09-01,11263966,101.0,Chill Factor,5.3,29,Cuba Gooding Jr.|Skeet Ulrich|Peter Firth|David Paymer|Daniel Hugh Kelly|Judson Mills|Jordan Mott|Hudson Leick|Kevin J. O'Connor,
1470,35000000,Action|Crime|Drama|Thriller,127493,competition|jealousy|fight|materialism|bridesmaid|female friendship|fear of commitment|wealth|mother daughter relationship|wedding party|sexual humor|best friend|maid of honor|drunk|wedding dress|group of friends|casual sex|vanity|girl fight|missing woman|out of control,en,16.830184,Fox 2000 Pictures|Temple Hill Entertainment,United States of America,2012-05-17,2106557,96.0,Stolen,5.1,344,Nicolas Cage|Malin Åkerman|Josh Lucas|Sami Gayle|Danny Huston|Mark Valley|Michelle Torres|Tanc Sade|Marcus Lyle Brown|M.C. Gainey|Bernadette Ralphs|Emily West|Tom Waite,
1471,41677699,Animation|Family,12429,rape|monster|panic|friendship|celebrity|satire|party|possession|dark comedy|end of the world|apocalypse|drug|demon|self-referential|actor,ja,39.58676,New Line Cinema|Mad Chance,United States of America,2008-07-19,187479518,100.0,Ponyo,7.5,926,Yuria Nara|Hiroki Doi|George Tokoro|Tomoko Yamaguchi|Yuki Amami|Kazushige Nagashima|Akiko Yano|Shinichi Hatori|Tokie Hidari|Eimi Hiraoka|Rumi Hiiragi|Tomoko Naraoka|Nozomi Ôhashi|Kazuko Yoshiyuki|Cate Blanchett|Noah Lindsey Cyrus|Matt Damon|Tina Fey|Frankie Jonas|Cloris Leachman|Liam Neeson|Jennessa Rose|Lily Tomlin|Betty White,
1472,34000000,Drama|Romance,228205,vatican|miracle|christian|faith|clergyman|atheist,en,41.946523,Columbia Pictures,United States of America,2015-04-09,63013281,128.0,The Longest Ride,7.3,1064,Scott Eastwood|Britt Robertson|Lolita Davidovich|Melissa Benoist|Jack Huston|Oona Chaplin|Alan Alda|Amy Parrish|Elea Oberon|Kate Forbes|Tiago Riani|Danny Vinson|Hayley Lovitt|Tracey Bonner|Jaret Sears|Hunter Burke|Evan Taylor Burns|Ben Jarvis Dumas|Barry J. Ratcliffe,
1473,75000000,Drama|Science Fiction|Thriller,2900,diving|u.s. navy,en,20.697556,Evil Twins|Eclectic pictures|Millennium Films,United Kingdom|South Africa,1999-08-26,19598588,109.0,The Astronaut's Wife,5.4,254,Johnny Depp|Charlize Theron|Joe Morton|Clea DuVall|Nick Cassavetes|Donna Murphy|Gary Grubbs|Blair Brown|Tom Noonan|Tom O'Brien|Lucy Lin|Michael Crider|Samantha Eggar|Rondi Reed|Conrad Bachmann|Sarah Dampf|Charles Lanyer|Gary Carlos Cervantes|Seth Barrish|Ellen Lancaster|Julian Barnes|Priscilla Shanks|Jennifer Burry|Susan Cella|Linda Powell|Elston Ridgle|Robert Sella|Samantha Carpel|Stephen Berger|Michael Luceri|Ben Van Bergen|Edward Kerr|Cole Sprouse|Dylan Sprouse|Carl Burrows|Buck Holland,
1474,34000000,Romance|Drama|Adventure,21311,heist,en,1.656695,Distant Horizons|Film Afrika Worldwide|Videovision Entertainment|Pathe|Origin Pictures,United States of America,2000-05-05,0,114.0,I Dreamed of Africa,5.3,18,Kim Basinger|Vincent Pérez|Liam Aiken|Daniel Craig|Eva Marie Saint|Lance Reddick|Stephen Jennings|Nick Boraine,
